LSR_GOODS_CD,LSR_GOODS_NM,FCLTY_ROAD_NM_ADDR
90429,[강원 평창] 휘닉스평창 꾹이네 렌탈샵 보드/스키/장비/강습/커플/어린이,강원도 평창군 봉평면 태기로 279
90430,[서울 중구] [라이브특가] 장 줄리앙 : 그러면 거기,서울특별시 중구 을지로 281
90431,[경남 통영] 스카이라인 루지 통영 특가,경남 통영시 발개로 178
90432,[일산] 킨텍스 실내썰매 키즈월드 시즌4,경기도 고양시 일산서구 킨텍스로 217-59
90433,[대구] 상상을 찍는 사진작가 에릭 요한슨전,대구광역시 북구 대학로 80
90434,[대구] 라이크디즈위드 김광석거리점 (함보경 개인전 : 두근두근),"대구광역시 중구 동덕로8길 40-18,1,2층"
90435,[대구] 라이크디즈위드 김광석거리점 (함보경 개인전 : 두근두근),"대구광역시 중구 동덕로8길 40-18,1,2층"
90940,[일산] 킨텍스 상상체험 키즈월드,경기도 고양시 일산서구 킨텍스로 217-59
90941,[일산] 킨텍스 레이싱 키즈월드 시즌7,경기도 고양시 일산서구 킨텍스로 217-59
90942,[대구] 엑스코 상상체험 키즈월드,대구광역시 북구 엑스코로 10
90943,[경기 파주] ★특가★ 파주 DMZ 케이블카 (~12/31),경기도 파주시 문산읍 임진각로 148-73
90944,[서울] 아쿠아플라넷63 맥스달튼 얼리버드 2차 특가,서울특별시 영등포구 63로 50
90945,[경기 용인] ★특가★ 에버랜드 종일이용권(~11/30),경기도 용인시 처인구 포곡읍 에버랜드로 199
90946,[서울] 아쿠아플라넷 63 맥스달튼 얼리버드 2차 특가,서울특별시 영등포구 63로 50
90947,[제주] 허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170
90948,[얼리버드] 마틴 마르지엘라,서울특별시 송파구 올림픽로 300
90949,[경기 용인] 에버랜드 종일권(~12/31) (주중/주말 공통),경기 용인시 처인구 포곡읍 에버랜드로 199
90950,[제주] 제주농원 감귤체험,제주특별자치도 서귀포시 성산읍 서성일로 901
90951,[제주] 허브동산+족욕체험,제주특별자치도 서귀포시 표선면 돈오름로 170
90952,[전남 여수] 플레이그라운드,전라남도 여수시 박람회길 1
90953,[경기 용인] 에버랜드 대인+소인 종일권 (방문날짜지정),경기 용인시 처인구 포곡읍 에버랜드로 199
90954,[제주패스] 제주전용 렌터카 : 이벤트 할인권,제주특별자치도 제주시 신광로 21
90955,[야놀자라이브★] 제주전용 렌터카 특가,제주특별자치도 제주시 신광로 21
90958,[해운대] 일광 지오클럽 세일링 요트투어(애견동반 가능),부산광역시 기장군 일광읍 삼성3길 34
91047,[경주] 소노벨 경주 오션플레이 동계시즌 종일권 (12/23~3/1),경상북도 경주시 보문로 402-12
91048,[서울 중구] 반얀트리클럽앤스파 서울 아이스링크,서울특별시 중구 장충단로 60
91049,[대구] 이월드 자유이용권 + 아이스링크 PKG,대구 달서구 두류공원로 200
91050,[제주] 로봇플래닛 특가 / 어린이 박물관 추천,제주특별자치도 서귀포시 안덕면 신화역사로188번길 151
91053,[강원] 태백호텔 워터풀&사우나,강원도 태백시 태백산로 4761
91054,[부산 송도] 송도해상케이블카 왕복탑승권 11월,부산광역시 서구 송도해변로 171
91055,[김해] 롯데워터파크 로우시즌 종일권 특가,경상남도 김해시 장유로 555
91056,[서울 잠실] 롯데월드 아쿠아리움 11월 2차 특가,서울 송파구 올림픽로 300
91057,[대구] 이월드 + 짱구 페스티벌 전시회 PKG,대구 달서구 두류공원로 200
91058,[서울 잠실] 롯데월드 아쿠아리움 11월 2차 특가,서울 송파구 올림픽로 300
91059,[경북 문경] 2022 문경 에코랄라 매직 판타지 로드벤처 패키지권,경상북도 문경시 가은읍 왕능길 112
91060,[서울 잠실] 서울스카이 입장권 11월 2차 특가,서울특별시 송파구 올림픽로 300
91061,[의정부] 하랑 키즈카페,경기도 의정부시 회룡로105번길 15
91062,[서울 잠실] 서울스카이 입장권 11월 2차 특가,서울특별시 송파구 올림픽로 300
91063,[경기 남양주] 따뜻하게 즐기는 온수 실내 서핑장 웨이브서프 (입문자 초보특강),경기도 남양주시 화도읍 북한강로 1630-18
91064,[제주] 이상한나라의 앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881
91065,[경기 시흥] 웨이브파크 스쿠버다이빙(~11/28),경기도 시흥시 거북섬둘레길 42
91066,[서울 송파] 태양의서커스 (뉴 알레그리아) 연말선물,서울특별시 송파구 올림픽로 25
91067,[서울] 코엑스아쿠아리움 입장권(12/1~),서울특별시 강남구 영동대로 513
91068,[전남 화순] 금호리조트 아쿠아나 이용권 2인권 특가,전라남도 화순군 백아면 옥리길 14-21
91069,[경남 통영] 스카이라인 루지 통영 특가,경남 통영시 발개로 178
91070,[서울] 아쿠아플라넷 63 맥스달튼 전시전 얼리버드 2차 특가,서울특별시 영등포구 63로 50
91071,★얼리버드 특가★비발디파크 리프트권/렌탈PKG/스노위랜드,강원도 홍천군 서면 한치골길 262
91072,[제주] 런닝맨 제주 얼리버드 특가,제주특별자치도 서귀포시 중문관광로 42
91073,[야놀자라이브★] 라오스 핵심관광 3박5일 패키지,서울특별시 강남구 삼성로 512
91074,[제주] 노형수퍼마켙,제주특별자치도 제주시 노형로 89
91075,[경기] 안성 배꽃길 61 윈터갤러리/ 스모어바/ 만들기 체험,경기도 안성시 대덕면 배꽃길 61
91077,[경기 용인] 에버랜드 종일 2인권(방문날짜지정)(~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91078,[인천 연수] 송도 컨벤시아 상상체험&실내썰매 키즈월드,인천광역시 연수구 센트럴로 123
91079,[부산] 부산 아쿠아리움 입장권 12월,부산광역시 해운대구 해운대해변로 266
91080,[강원 태백] 오투리조트 22/23 스키시즌권,강원도 태백시 서학로 861
91081,[제주 서귀포] 아일랜드플라워,제주특별자치도 서귀포시 성산읍 서성일로 602
91082,[제주 서귀포] 신화월드 스카이 온 파이브 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
91083,[강촌] 잠빌 레저 서바이벌 + 카트&ATV사륜바이크,강원 춘천시 남산면 강촌로 163
91084,[제주 서귀포] 신화월드 랜딩 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
91085,[제주 서귀포] 돔베보이 중문점,제주특별자치도 서귀포시 중문로52번길 9
91086,[경기 용인] ★특가★ 에버랜드 종일권(~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91087,[광교] 아쿠아플라넷 광교 입장권 특가 (~12/31),경기도 수원시 영통구 광교호수공원로 300
91088,[경기] 이천 지산 탑레포츠 스키보드 렌탈샵,경기도 이천시 마장면 지산로 134
91089,[전남 여수] 멀티버스플래닛 여수 비즈니스라운지,전라남도 여수시 박람회길 1
91090,[제주] 애월카페 푸르곤,제주특별자치도 제주시 애월읍 납읍로 84
91176,[강원 횡성] 웰리힐리파크 눈꽃여행 리프트 PKG 얼리버드,강원도 횡성군 둔내면 고원로 451
91177,[라이브특가] 요기요 상품권 2/3/5만원,서울특별시 강남구 언주로 709
91178,[강원] 오크밸리 전진스키 렌탈샵 보드/스키/장비/강습/커플/어린이,강원도 원주시 지정면 구재로 264
91179,[경북 경주] 밀레니엄VR 경주점,경상북도 경주시 보문로 507
91180,[경기 광주] 곤지암스키 보드박스 333패키지,경기도 광주시 도척면 독고개길 402
91181,[여수] 아쿠아플라넷 여수 입장권&종합권 11월 특가,전라남도 여수시 오동도로 61-11
91182,[전남 여수] 아쿠아플라넷 여수 입장권&종합권 11월 특가,전라남도 여수시 오동도로 61-11
91183,[전남 여수] 아쿠아플라넷 여수 입장권&종합권 11월 특가,전라남도 여수시 오동도로 61-11
91184,[강원 평창] 휘닉스 평창 올데이/하프데이 패스 22/23 동계시즌 오픈 (리프트),강원도 평창군 봉평면 태기로 174
91185,[강원 평창] 용평/알펜시아 스키장 킹레저스쿨 전문강습,강원도 평창군 대관령면 올림픽로 240
91186,[서울 중구] 반얀트리클럽앤스파 서울 아이스링크 특가,서울특별시 중구 장충단로 60
91187,[경기 일산] 원마운트 스노우파크,경기도 고양시 일산서구 한류월드로 300
91188,[강원] 하이원스키장 하이마이스키 렌탈샵,강원도 정선군 고한읍 고한로 36-2
91190,[서울 잠실] ★특가★ 롯데월드 어드벤처 종합이용권,서울특별시 송파구 올림픽로 240
91191,[부산 해운대] 부산 요트투어 요트와 야놀자 단독 특가,부산광역시 해운대구 해운대해변로 84
91192,[경남 통영] 스카이라인 루지 통영 특가,경상남도 통영시 발개로 178
91194,[부산] 잼팍어드벤쳐 하단 아트몰링점,부산광역시 사하구 낙동남로 1413 아트몰링 12층
91195,[용인] 에버랜드 오후이용권(방문날짜지정) (~11/30),경기도 용인시 처인구 포곡읍 에버랜드로 199
91196,[서울 서초] 색놀이터 민트점,서울특별시 서초구 명달로9길 6
91197,[전남 여수] 유월드 콤보특가,전라남도 여수시 소라면 안심산길 155
91198,[강원 홍천] 22/23 비발디파크 제임스보드 렌탈샵,강원도 홍천군 서면 한치골길 972
91199,[전시연장/얼리버드] 에바 알머슨 특별전 : Andando,서울특별시 용산구 이태원로 29
91201,[서울] 아쿠아플라넷 63 맥스달튼 얼리버드 3차 특가,서울특별시 영등포구 63로 50
91202,[경북] 경주 하이코 상상체험 키즈월드,경북 경주시 보문로 507 1층 전시장
91203,[서울] 아쿠아플라넷 63 맥스달튼 얼리버드 3차 특가,서울특별시 영등포구 63로 50
91204,[야놀자] 22/23시즌 X4+셔틀패스 3차판매,강원도 정선군 고한읍 하이원길 424
91205,[홍천] 비발디파크 렌탈샵 스키야 놀자 렌탈이용권,강원도 홍천군 서면 한치골길 905
91206,[서울] 아쿠아플라넷 63 맥스달튼 얼리버드 3차 특가,서울특별시 영등포구 63로 50
91207,[대구] 팔공산 케이블카 왕복 이용권,대구 동구 팔공산로185길 51
91208,[홍천] 비발디파크 렌탈샵 스키야 놀자 강습이용권,강원도 홍천군 서면 한치골길 905
91209,[경주] 정글의법칙+또봇정크아트(+엑스포대공원) PKG,경상북도 경주시 보문로 465-67 지하 1층(씨네큐건물)
91210,[경주] 정글의법칙+바니베어뮤지엄 PKG,경상북도 경주시 보문로 465-67 지하 1층(씨네큐건물)
91211,[경주] 정글의법칙+세계자동차박물관 PKG,경상북도 경주시 보문로 465-67 지하 1층(씨네큐건물)
91212,[부산 해운대] 부산요트투어 더베이,"부산광역시 해운대구 해운대해변로 84,5-08B, 5-10A(우동, 수영만요트경기장)"
91213,[강원 정선] 하이원스키장 스키캠프&강습센터 (1:1~1:4 강습권),강원도 정선군 고한읍 하이원길 500
91214,[22/23시즌] X4+ 시즌패스 3차판매,강원도 평창군 대관령면 올림픽로 715
91215,[22/23시즌] X4+ 시즌패스 3차판매,강원도 정선군 고한읍 하이원길 424
91216,[경기 화성] ★특가★ 제부도해상케이블카 서해랑(~12/31),경기도 화성시 서신면 전곡항로 1-10
91217,[강원 동해] 동해 보양온천 (~23/1/31),강원도 동해시 동해대로 6281
91218,[경기 광주] 22/23 곤지암리조트 리프트권 얼리버드,경기도 광주시 도척면 도척윗로 278
91219,[야놀자라이브★] 보라카이 아쿠아리조트 패키지 VS 자유여행 4일/5일/6일,서울특별시 강남구 삼성로 512
91222,[경기 용인] ★월드컵 골 득점 기념특가★ 에버랜드 종일권(~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91223,[제주] 겨울맞이 특가 상효원 꽃축제가 열리는 수목원,제주특별자치도 서귀포시 산록남로 2847-37
91224,[제주] 겨울맞이 특가 목장카페 드르쿰다 카트 이용권,제주특별자치도 서귀포시 표선면 번영로 2454
91225,[가평] 양떼목장 입장권,경기도 가평군 설악면 유명로 1209
91226,[제주 서귀포] 빛의 벙커 12월,제주 서귀포시 성산읍 고성리 2039-22
91227,[대구] 네이처파크 봄맞이,대구광역시 달성군 가창면 가창로 891
91228,[대구] 네이처파크 미라클크리스마스 패키지,대구광역시 달성군 가창면 가창로 891
91229,[경기 용인] 에버랜드 종일이용권 (방문날짜지정) (12/1~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91230,"[경기 용인] 에버랜드 화,수,목 종일권(방문날짜지정)(12/1~12/31)",경기도 용인시 처인구 포곡읍 에버랜드로 199
91231,[경기 용인] 에버랜드 오후이용권(방문날짜지정) (12/1~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91232,[대구] 이월드 83타워&아이스링크 이용권 12월,대구광역시 달서구 두류공원로 200
91233,[서울/부산] 키자니아 서울/부산 이용권 12월,서울 송파구 올림픽로 240
91239,[경기 용인] [선물하기]에버랜드 종일이용권 (~23/06/30),경기도 용인시 처인구 포곡읍 에버랜드로 199
91240,[경기 용인] ★12월 선판매 특가★ 에버랜드 종일권(12/1~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91241,[경기 광주] 22/23 곤지암리조트 리프트권,경기도 광주시 도척면 도척윗로 278
91242,[경주] 소노벨 경주 오션플레이 패밀리 PKG,경상북도 경주시 보문로 402-12
91313,[경기 용인] 에버랜드 종일이용권(12/1~12/31),경기도 용인시 처인구 포곡읍 에버랜드로 199
91314,[평창] 알펜시아 스키700 22/23 동계상시 리프트/장비렌탈 PKG권,강원도 평창군 대관령면 솔봉로 325
91315,[경기 포천] 신북온천 스프링폴,경기도 포천시 신북면 청신로 571
