LSR_GOODS_CD,LSR_GOODS_NM
84752,[부산 해운대] 브레이크 아웃 이스케이프 방탈출
84753,"[서울 송파] [상시]셰퍼드 페어리, 행동하라"
84754,"[서울 송파] [얼리버드]셰퍼드 페어리, 행동하라"
84755,[경주] 경주가볼만한곳 루지월드+키덜트뮤지엄 이용권
84756,[제주] 상효원+여기가볼래
84757,"[강원] 웰리힐리파크 워터플래닛 세트권 특가(feat,우주신상)"
84771,[야놀자라이브★] 괌 직항 두짓타니VS두짓비치 자유여행(4일/5일)
84772,[제주] 라프 라플라이+여기가볼래
84773,[강원 동해] 강원 동해 보양온천 (~7/31)
84774,[제주] 마이파사드 함덕해수욕장 이색 이벤트
84775,[서울 영등포] 한강레저스포츠 수상레저
84777,[강원 평창] 용평리조트 워터파크 종일권 (~07/15)
84778,"[서울 송파] [얼리버드]셰퍼드 페어리,오베이"
84780,[제주] 마라도정기여객선+여기가볼래
84782,[언양] 자수정동굴나라 야외물놀이장(취사가능)
84783,[인천 중구] 파라다이스시티 씨메르 아쿠아스파권 (6/1~6/30)
84784,[인천 중구] 파라다이스시티 씨메르 찜질권 (6/1~6/30)
84785,[제주] 무민랜드+여기가볼래
84786,[인천 중구] 파라다이스시티 원더박스 이용권 (6/1~6/30)
84787,[야놀자라이브★] 시드니 자유여행(5일/6일)
84789,[경기 김포] SLC 스킨스쿠버다이빙 자격증 강습
84790,[경남 산청] 경호강래프팅 쿨레포츠
85025,[제주] 카멜리아힐+여기가볼래
85026,[고양] 북한산천연옥워터파크(취사가능)
85027,[야놀자라이브★] 나트랑 전일 빈펄리조트 자유여행(5일/6일)
85028,[제주] 헬로키티아일랜드+여기가볼래
85029,[인천투어패스 단독상품] 영종 씨사이드 레일바이크
85030,[제주] 스카이워터쇼+여기가볼래
85031,[제주] 세계자동차&피아노박물관+여기가볼래
85032,[★] [충남 아산] 아산스파비스 이용권(~7/22)
85033,[★] [전국] 뽀로로키즈카페 전지점
85034,[★] [강원 평창] 용평리조트 발왕산관광케이블카&스카이워크 (~07/31)
85035,[★] [이천] 테르메덴 풀앤스파 미들시즌
85036,[★] [부산 해운대] 블루라인파크 해변열차 스카이캡슐 이용권
85037,[★] [충남] 부여 롯데 아쿠아가든
85038,[놀이대전][서울 송파] 롯데월드 어드벤처 종합이용권
85039,[경북] 경주신라 투어패스 48시간권+뮤지컬 태양의 꽃
85040,[★] [대구 달서] 이월드 자유이용권
85041,[★][강원 평창] 휘닉스 블루캐니언 워터파크 입장권 (블루시즌)
85042,[제주] 서귀포잠수함+여기가볼래
85073,[제주] 곱은달 감귤체험농장
85094,[★][전북 부안] 변산 오션플레이 물놀이 특가
85095,[★][강원 양양] 양양 오션플레이 종일권
85096,[★][경남 통영] 스카이라인 루지 통영
85097,[★][전남 여수] 예술랜드 조각공원
85098,[★][김해] 롯데워터파크 하이시즌 종일권(~7/15)
85099,[강원 춘천] 강촌 레저포인트 리얼서바이벌 ATV 카트
85105,[제주] 노형수퍼마켙+여기가볼래
85106,[서울/부산] 키자니아 서울/부산 이용권 6월
85107,[야놀자라이브★] 보라카이 에어텔  자유여행 (4일/5일/6일)
85108,"[서울 송파] 얼리버드 알렉스 프레거, 빅 웨스트"
85109,[평창] 휘닉스 블루캐니언 워터파크+워터뷔페PKG (블루시즌)
85110,[강원 영월] 동강 한마음래프팅 서바이벌게임
85111,[강원 영월] 동강 통나무래프팅 서바이벌게임
85112,[경주] 경주여행은 여기로 루지월드+바니베어뮤지엄 이용권
85113,[★] [하남] 아쿠아필드 찜질스파 하남점
85114,[★][경기 용인] 캐리비안베이 종일이용권(~6/24)
85115,[★][용인] 에버랜드 종일권(~7/31)
85116,[★] [9개지점] 소노호텔앤리조트 워터파크
85128,[경기 용인] 에버랜드 종일이용권(방문날짜 지정) (6/1~6/10)
85129,[서울 송파] 롯데월드 어드벤처 연간그린권 선착순 굿즈 제공(~06/12)
85130,[경남 합천] [빠지/수상레저] 합천 풀헤븐 워터월드 이용권
85134,[서울] 코엑스아쿠아리움 입장권(6/1~)
85135,[강원 삼척] 삼척 오션플레이 하이2시즌 종일권
85136,[천안] 천안 오션어드벤처 2인/4인 종일권 특가
85137,[경기포천] 신북온천 스프링폴+어메이징파크 PKG
85138,[강원] 홍천강 레저윤 래프팅atv서바이벌패러글라이딩
85139,[춘천] 가평역 5분거리 엉클스게스트하우스+수상레저 BBQ 패키지
85140,[파주] 초리골 초록 페스티벌
85163,[서울 삼성] 코엑스 아쿠아리움 무제한권 (2개월/연간)
85164,[서울 송파] 롯데월드 어드벤처 종합이용권 6월
85168,[대구] 이월드 연간회원권 5월 특가
85169,[서울 송파] 롯데월드 어드벤처 회전목마 인생사진 PKG 6월
85170,[서울 송파] 롯데월드 어드벤처 인생네컷 PKG 6월
85175,[김해] 롯데워터파크 하이시즌 종일권
85176,[서울 잠실] 롯데월드 아쿠아리움 6월
85177,[양주] 일영랜드 야외수영장(취사가능)
85180,[서울 송파] 롯데월드 아쿠아리움 + 서울스카이 PKG 6월
85184,[송파] 롯데월드 아쿠아리움 + 째깍섬 놀이터 PKG 6월
85247,[★] [경기 과천] 서울랜드 종합권(~7/31)
85248,[인천투어패스 단독상품] 송월동화마을 트릭아트스토리
85249,[★] [경기 부천] 웅진플레이도시 워터파크&스파(~6/30)
85250,[★] [인천 남동] 슈슈봉봉 키즈카페 (논현점)
85251,[★] [충북] 잭슨파이브 키즈카페 충주점
85252,[★] 충남 아일랜드 리솜 오아식스 선셋스파
85253,[★] [제천] 포레스트 리솜
85254,[서울 송파] 롯데월드 나이트 아쿠아리움 6월
85256,[★] 덕산 스플라스 리솜 워터파크
85258,[여수] 테디베어 뮤지엄 6월특가 (6/1 ~ 6/30)
85259,[강원 평창] 대관령 삼양목장
85260,[포천]코버월드+산사원 패키지
85261,[남산] N서울타워 연간멤버쉽 (유효기간~2023/7/31)
85265,[전남 여수] 예술랜드+아쿠아플라넷
85266,[서울 잠실] 서울스카이 입장권 6월
85269,[서울] 코엑스아쿠아리움 특가
85270,"[경주] 야경명소, 엑스포대공원 루미나이트"
85271,[양주] 취사가능 고기굽는 신흥레저타운 수영장
85272,[용인] 에버랜드 오후이용권(방문날짜지정) (6/1~6/10)
85273,[서울 잠실] 서울스카이 주야권 6월
85276,[라이브특가] 제주투어패스 프리패스권 특가
85277,[야놀자라이브★] 필리핀 지상낙원 보홀 가이드가 있는 자유여행(4일/5일)
85278,[야놀자라이브★] 필리핀 지상낙원 세부 가이드가 있는 자유여행(5일/6일)
85279,[찜카] 전국 렌터카 : 내륙 할인권
85280,[경남 하동] 하동 플라이웨이 케이블카 탑승권 특가
85283,[경기 가평] 가평빠지 방탄빠지단 수상레저
85284,[찜카] 전국 렌터카 : 제주 할인권
85285,"씨메르X하겐다즈 , 즐거울 수박에"
85286,[용인] 에버랜드 2/3인 종일권(방문날짜지정) (6/1~6/10)
85287,[가평] 빠지 진짜 워터플레이 수상레저 특가
85288,[서울/부산] 특가★키자니아 The BLACK/BLUE 멤버십
85289,[가평] 빠지 괜찮아요  레저캠프 수상레저 특가
85290,[서울 성수] ★특가★ 팀보타: 머스타드블루 탐의 숲
85291,[가평] 북한강 포시즌 수상레저 놀거리 단독 특가
85292,[가평] 비버네선착장 수상레저 놀거리 단독 특가
85293,[서울 송파] 롯데월드 어드벤처 종합이용권 특가(~07/03)
85295,[제주패스] 제주전용 렌터카 : 이벤트 할인권
85382,[제주] 빛의 벙커(6/1~6/30)
85383,[경기 부천] (당일사용가능)웅진플레이도시 워터파크&스파(~6/30)
85384,[대구 달서] 이월드 6월 가족권 PKG
85385,[대구 달서] 이월드 83타워 전망대&아이스링크 6월
85386,[야놀자라이브★] 괌 PIC 인천/부산 오전출발 4일/5일 특가
85390,[강원 평창] 대관령양떼목장
85391,[서울 중구] [시작된 미래] Meta-Horizons : The Future Now
85392,[경기 고양] 원더래빗 입장권(~6/30)
85393,[대구] 이월드 6월 자유이용권
85394,[경주] 국민힐링파크 야외수영장&바베큐 (취사가능)
85395,[경기 안성] 안성팜랜드 주중권(~6/30)
85396,[하동] 금오산랜드 물썰매장(야외 수영장)
85397,[경기 안성] 안성팜랜드 주말/공휴일권(~6/30)
85402,[서울] 코엑스아쿠아리움 2인 종일권 특가★
85403,[경북] 경주신라 투어패스 48시간권+경주 루지월드
85404,[김해] 롯데워터파크 하이시즌 종일권 특가
85405,[부산] 롯데월드 어드벤처 부산 입장권 (6월)
85406,[야놀자라이브★] 다낭 포포인츠 바이 쉐라톤 이용권 3박
85409,[경남 거제] 장사도 근포유람선 + 거제파노라마케이블카 PKG
85413,[경북] 경주월드6월
85414,[라이브특가] 제주전용 렌터카 : 이벤트 할인권
85415,[경주] 뽀로로아쿠아빌리지 종일권
85416,[경북] 경주 뽀로로아쿠아빌리지 2시간이용권
85417,[경북] 경주 뽀로로아쿠아빌리지 토요일권
85418,[경북] 경주 뽀로로아쿠아빌리지	일요일권
85419,[대구] 이월드 연간회원권 6월
85420,[경기 포천] 신북온천 온천사우나
85421,"[평택] 엉클 브룩스 ZOO 이용권(구,캐니언파크)"
85422,[야놀자라이브★] 싱가포르 세미패키지 (3박5일)
85549,[경북 군위] 삼국유사테마파크 홀스파크 이용권
85550,[서울/부산] 키자니아 서울/부산 이용권 6월 특가
85551,[서울/부산] 키자니아 서울/부산 이용권 6월 특가
85552,[강원 영월] 동강 래프팅 탑레포츠 레저 숙박패키지
85553,[경기 양주] 장흥 오림피아 수영장 얼리버드 특가
85554,[부산] 화명 수상레포츠타운
85555,[전북투어패스] 순창 앵무새팜 PKG
85556,[남산] N서울타워 전망대 이용권
85558,[춘천] 블루샤크 수상레저
85560,[제주] 우도 다이브 주말 놀거리 특가
85561,[제주] 우도다이브 스노클링
85562,[라이브특가] 여수 아쿠아플라넷 특가
85563,[서울 영등포] 63 아쿠아플라넷 특가
85564,[강원 홍천] 비발디파크 오션월드 하이시즌 얼리버드 종일권
85565,[★] [경주] 핫플레이스 루지월드+포토테마파크 렛미체인지
85566,[★] [문경] 에코랄라 입장권
85567,[★] [제주] 플레이박스 VR
85568,[경기 남양주] 드림웨이브 수상레저
85569,[★][부산] 롯데월드 어드벤처 부산 종합입장권
85570,[★] [경북] 청도 군파크 익스트림 루지 이용권
85572,[★] [제주] 뽀로로&타요테마파크
85573,[★][대전] 오월드 이용권
85574,[부산] 롯데월드 어드벤처 로리캐슬PKG (6월)
85575,[★] [서울 노원] 바운스 트램폴린 월계이마트 센터/키즈카페
85576,[★] [경기 고양] 잭슨나인스 키즈카페 일산점
85577,[강릉] 강릉 주문진 관광크루즈 / 유람선 여행 관광 체험 가볼만한곳
85578,[★][용평] 용평리조트 피크아일랜드 이용권
85579,[★] [강원 강릉] 경포 아쿠아리움
85580,[★] [서울 서초] 바운스 트램폴린 반포센터점/키즈카페
85581,[★] [경북 경주] 캠프VR 경주밀레니엄점
85582,[★] [서울 강남] 바운스 트램폴린 삼성센터점/키즈카페
85583,[★] [충북] 벨포레 익스트림 루지
85584,[★][경북 구미] 바운스 트램폴린 구미홈플러스센터/키즈카페
85585,[★] [부산 남구] 바운스 트램폴린 부산용호W센터/키즈카페
85586,[★][제주] 신화월드 워터파크
85587,[★] [경남 거제] 바운스 트램폴린 거제한화벨버디어센터/키즈카페
85588,[★] [제주 조천] 레포츠랜드
85589,[★] [대구] 바운스 트램폴린 파크 동대구신세계백화점센터
85590,[★] [경기 하남] 바운스 슈퍼파크 하남센터/키즈카페
85591,[★] [제주] 에코랜드 테마파크
85592,[★][제주] 바운스 슈퍼파크 제주센터/키즈카페
85593,[★] [광주 서구] 바운스 트램폴린 광주상무센터/키즈카페
85594,[★][부산] 센텀 스파랜드
85595,[★] [경기 수원] 바운스 슈퍼파크 수원영통센터/키즈카페
85596,[★] [경기 용인] 바운스 트램폴린 죽전센터/키즈카페
85597,[★][부산] 아쿠아펠리스 워터파크&온천 사우나
85598,[★][충남 아산] 아산 파라다이스 도고 스파
85599,[★] [강원] 웰리힐리파크 워터플래닛
85600,[★] [전주] 한옥마을 왕발통
85601,[★][전북 고창] 석정온천휴스파 미들시즌
85602,[가평] 빠지 진짜 워터플레이 수상레저 특가
85603,[경북 문경] 에코랄라+상상체험키즈월드 입장권
85604,[가평] 빠지 괜찮아요 레저캠프 수상레저 특가
85605,[경기 용인] 에버랜드 종일이용권(방문날짜 지정) (6/11~6/30)
85606,[★][전지점] 히어로 플레이파크 10개점
85607,[대구 북구] 엑스코 상상체험 키즈월드
85608,[부산] 시티투어버스 X 해운대 SEA LIFE 부산아쿠아리움
85609,[춘천] 텐파크 수상레저 펜션&게스트하우스 패키지
85610,[경기 수원] 광교 아쿠아플라넷 특가
85611,[용인] 에버랜드 종일이용권(6/11~8/31)
85612,[야놀자라이브★] 보홀 더 스토리 리조트 (4일/5일)
85613,[전북 무주] 스노우밸리 펜션&레저(ATV/레프팅/서바이벌)패키지
85614,[제주 서귀포] 토이레저 버기카 이용권
85615,[가평] 가평빠지 역시는 역시 클럽 티파니 수상레저
85616,[용인] 에버랜드 오후이용권(방문날짜지정) (6/11~6/30)
85617,[경기 용인] ★야놀자 스페셜데이 특가★ 에버랜드 종일권(~7/28)
85618,[경북 경주] 경주 오션플레이 로우시즌 상시(~6/23)
85619,[야놀자라이브★] 푸꾸옥 전일 빈펄리조트 자유여행(5일/6일)
85620,[신세계 이마트] 신세계이마트 5만원 상품권 교환권
85624,[가평] 수영인의 마을 수상레저
85627,[강원] 웰리힐리파크 워터플래닛 미들시즌 입장권(feat 우주신상)
85628,[부산 해운대] 부산요트 사랑해 프로포즈
85631,[전북 부안] 변산리조트 워터파크 여름엔 변산리조트로
85632,[서울 송파] 롯데월드 어드벤처 연간그린권 선착순 굿즈 제공(~06/26)
85633,[경기 김포] 오키드 키즈카페
85634,[일산] 킨텍스 상상체험 키즈월드
85635,[용인] 에버랜드 2/3인 종일권(방문날짜지정) (6/11~6/30)
85636,[서울 서초] 앙리카르티에브레송 사진전:결정적 순간
85637,[테스트용] ★야놀자 라이브방송★  에버랜드 종일권(~8/31)
85638,[강원] 웰리힐리파크 워터플래닛 미들시즌 입장권 특가(feat우주신상)
85639,[대구 달서] 짱구 페스티벌 짱구야 캠핑 가자 대구순회전시
85640,"[경기 용인] 에버랜드 화,수,목 종일권(방문날짜지정) (6/11~8/31)"
85776,[경기 가평] 얼리버드 캠프통포레스트 블루시즌 (~07/01)
85777,[야놀자라이브★] 방콕 아시아나 항공권 3박 5일 + 소방콕 1박
85778,[춘천] 레고랜드 KIDS GO FREE 1+1 입장권 (~6/24)
85779,[경기 가평] 얼리버드 캠프통아일랜드 블루시즌 (~07/01)
85780,[경남 거제] 자연예술랜드 + 거제파노라마케이블카 PKG
85781,[전남 여수] 녹테마레
85782,[전북투어패스] 러쉬실내카트장 단독상품
85783,[전북투어패스] 전주한옥마을권+몽연 서동의꽃
85784,[강원 홍천] 빠지 루피 수상레저
85785,[서울 송파] 롯데월드 어드벤처 종합이용권 특가(~07/17)
85787,[경기 용인] 캐리비안베이 하이시즌 얼리버드 종일권(6/25~7/3)
85788,[남한강] 단양 레포츠 래프팅/서바이벌/산악 바이크 이용권
