LSR_GOODS_CD,LSR_GOODS_NM,SLE_STATE_DC
87893,[부산 서면] 놀이똥산 실내 테마파크,SALE
87894,[충북 증평] 벨포레 목장(~9/30),STOP
87895,[강릉] 뮤즈 : 반고흐 to 마티스 전,SALE
87896,[충북 증평] 벨포레 사계절 썰매장 (~9/30),STOP
87897,[충북 증평] 벨포레 디노시네마 (~9/30),STOP
87898,[경기 시흥] 웨이브파크 미오코스타존 입장권 특가 (~09/04),STOP
87899,[여수] 지오클럽 오션테마파크 익스트림패키지,STOP
87900,[라이브특가] 웨이브파크 미오코스타존 입장권 특가 (~09/04),STOP
87901,[충북 증평] 벨포레 미니골프 (~9/30),STOP
87902,[경기 시흥] 웨이브파크 스쿠버다이빙 특가 (~09/04),STOP
87903,[충북 증평] 벨포레 마리나클럽 (~9/30),STOP
87904,[라이브특가] 웨이브파크 스쿠버다이빙 특가 (~09/04),STOP
87905,[충북 증평] 벨포레 펫포레 플레이그라운드 (~9/30),STOP
87906,[제주 성산] 뷰 제주하늘 (ATV&오름승마체험 / 음료증정),SALE
87907,[서울 송파] 롯데월드 어드벤처 연간그린권,STOP
87908,[여수] 일찍일어난 새가 할인을 더받는다 지오클럽 조조특가,STOP
87909,[전북 진안] 진안홍삼스파 (당일 예약 불가),STOP
87910,[경기 고양] 2022 오토살롱위크 입장권,STOP
87911,[경북] 경주월드,STOP
87912,[경기 화성] 화성투어패스+송산포도팜스토리 체험 PKG,STOP
87913,[라이브특가] 아시아최초 서핑테마파크 웨이브파크(~9/4),STOP
87914,[서울 구로] 클라임잇 클라이밍 구로점,SALE
87915,[가평] 쁘띠프랑스&이탈리아마을 + 웰컴드링크 PKG,STOP
87916,[야놀자라이브★] 유럽항공권 특가(스페인/이탈리아/발칸),STOP
87917,[동탄] 아르티스 테마파크 종합패키지권,SALE
87918,[경기 용인] ★특가★ 에버랜드 종일/오후권(~8/31),STOP
87919,[제주] 오름ATV 이용권,SALE
87920,[경주] 루지월드 2회권+엑스포대공원 호러나이트,STOP
87922,[부산][오픈기념2] 라이언 홀리데이 인 부산 체험관 입장권,STOP
87923,[서울/부산] 키자니아 서울/부산 이용권 8월 특가,STOP
87940,[경기] 일산 원마운트 워터파크 특가,STOP
87941,"[부산 서면] Snoopy, Beyond the Space",STOP
87942,[동탄] 디스커버리 네이처스케이프 상시딜 (~8/31),SOLDOUT
87949,[동탄] 디스커버리 네이쳐스케이프 패키지 (주중) (~8/31),STOP
87950,[동탄] 디스커버리 네이쳐스케이프 패키지 (주말) (~8/28),SOLDOUT
87951,[경기 용인] 캐리비안베이 골드2시즌 종일이용권(~8/15),STOP
87952,[서울] 아쿠아플라넷63 통합딜 특가 (~8/31),STOP
87953,[서울] 아쿠아플라넷63 통합딜 특가 (~8/31),STOP
87954,[서울] 아쿠아플라넷63 통합딜 특가 (~8/31),STOP
87955,[강원] 웰리힐리파크 워터플래닛 골드시즌 ★초특가★,STOP
87956,[광교] 아쿠아플라넷 입장권 특가,STOP
87957,[광교] 아쿠아플라넷 입장권 특가,STOP
87958,[일산] 아쿠아플라넷 입장권 특가,STOP
87959,[일산] 아쿠아플라넷 입장권 특가,STOP
87960,[전남] 라풀:어드벤처 워터파크,SALE
87961,[대구] 이월드 자유이용권+ 뉴욕뉴욕 바이켄싱턴 레스토랑 PKG 8월,STOP
87962,[경주] 포토테마파크 렛미체인지+엑스포대공원 호러나이트,STOP
87963,[강원 홍천] 비발디파크 오션월드 하이1/2시즌 종일권,STOP
87964,[동탄] 디스커버리 네이처스케이프 다인권,SOLDOUT
88074,[평창] 휘닉스 블루캐니언 워터파크 입장권 (TOP 시즌),STOP
88075,[제주] 제주제트(주상절리 제주제트),SALE
88076,[서울 성수] 로그아웃,SALE
88077,[서울 송파] 롯데월드 아쿠아리움 연간 마린프렌즈권 8월 2차 특가,STOP
88078,[서울 송파] 롯데월드 아쿠아리움 연간 마린프렌즈권 8월 2차 특가,STOP
88079,[서울 종로] 레드룸 : 러브 이즈 인 디 에어,STOP
88080,[가평] 쁘띠프랑스&이탈리아 마을+수영인의 마을 수상레저(보팅+음료) pkg,STOP
88081,[라이브특가] 수요아트살롱 셰퍼드 페어리,STOP
88086,[얼리버드] 모네 인사이드,STOP
88087,[서울/부산] 키자니아 서울/부산 이용권 특가(~9/30),STOP
88088,[부산] 롯데월드어드벤처 부산 8월 폴라로이드 패키지,STOP
88089,[남산] N서울타워 나이트워크,SOLDOUT
88090,[남산] N서울타워 나이트워크,SOLDOUT
88091,[정선] 하이원리조트 워터월드+부대시설 세트권,STOP
88092,[라이브특가]★야놀자해 놀이위크★ 아쿠아필드 4개지점 찜질스파,STOP
88093,[전북 부안] [라스트썸머 특가] 오션플레이 변산 종일권,STOP
88094,[대구] 워터파크 스파밸리 하이시즌 이용권(8/16~8/21),STOP
88095,[서울 송파] 롯데월드 어드벤처 종합이용권 특가,STOP
88096,[라이브특가]★야놀자해 놀이위크★ 아쿠아필드 4개지점 워터파크 ~8/15,STOP
88097,[라이브특가]★야놀자해 놀이위크★ 아쿠아필드 4개지점 워터파크 8/16~9/30,STOP
88098,[라이브특가] ★야놀자해 놀이위크★아쿠아필드 4개지점 센텀 스파랜드,STOP
88100,[경기 용인] ★특가★ 에버랜드 종일/오후권(~8/31),STOP
88101,[제주] 수목원 테마파크,SALE
88102,롯데월드 아쿠아리움 입장권 8월 2차 특가(~09/18),STOP
88103,롯데월드 아쿠아리움 입장권 8월 2차 특가(~09/18),STOP
88104,[서울 잠실] 서울스카이 입장권 8월 2차 특가(~09/18),STOP
88105,[서울 잠실] 서울스카이 입장권 8월 2차 특가(~09/18),STOP
88107,[라이브특가] ★야놀자 LIVE 이월드 연간회원권 특가★ (방송중 특가),STOP
88108,[라이브특가] ★야놀자 LIVE 이월드 연간회원권 특가★ (방송후 특가),STOP
88109,[서울/홍대/전시회/퍼스널컬러]왓츠유어컬러 (데이트/가볼만한곳/전시회),SALE
88110,[경북 경주] 캠프VR 경주밀레니엄점(~9/30),STOP
88111,[남산] N서울타워 나이트워크 특가,STOP
88112,[전남 화순] 금호리조트 아쿠아나 실버시즌 반값특가,STOP
88113,[하남] 아쿠아필드 하남 찜질스파 (08/16~09/12),STOP
88114,[남산] N서울타워 나이트워크 특가,STOP
88115,[하남] 아쿠아필드 워터파크 하남점 (08/16~09/12),STOP
88116,[경기] 아쿠아필드 안성 찜질스파 (08/16~09/12),STOP
88117,[고양] 아쿠아필드 찜질스파 고양점(08/16~09/12),STOP
88118,[강원] 웰리힐리파크 워터플래닛 하이시즌 ★특가★,STOP
88119,[강원 양양][비치시즌 2차] 오션플레이 양양 종일권,STOP
88120,[경기 용인] 캐리비안베이 골드1시즌 얼리버드 종일권(8/16~8/21),STOP
88121,[고양] 아쿠아필드 루프탑풀 고양점(08/16~09/12),STOP
88122,[동탄] 디스커버리 네이처스케이프 다인권 특가(~9/30),STOP
88123,[경기]용인투어패스+예아리박물관 체험,STOP
88124,[경남] 통영 나폴리농원+ 남해 양마르뜨언덕,SOLDOUT
88125,[경북 경주] 캘리포니아비치 하이시즌2,STOP
88126,[충남] 청양투어패스,STOP
88127,[인천] 강화옥토끼우주센터,SALE
88128,[부산] 부산시티투어버스+송도해상케이블카+엑스더스카이,SOLDOUT
88129,[경기 용인] 캐리비안베이 종일권 (8/16~9/12),STOP
88130,[경기 용인] 캐리비안베이 오후권 (8/16~9/12),STOP
88131,[강원 정선] 하이원리조트 워터월드 준성수기 (8/16~9/25),STOP
88284,[제주] 노형수퍼마켙+제주제트 제트보트,SALE
88285,[경기] 아쿠아필드 안성 워터파크 (08/16~09/12),STOP
88286,[제주] 노형수퍼마켙+파더스가든,SALE
88287,[전주] 전북투어패스 모래내치맥&가맥페스티벌,STOP
88288,[대구 동구] 팔공산 케이블카 왕복 이용권,STOP
88289,[제주] 노형수퍼마켙+수목원테마파크,SALE
88290,[전북 고창] 석정휴스파 온천 단품 하이시즌,STOP
88291,[전북 고창] 석정휴스파 온천+스파,STOP
88292,[충남] 청양투어패스,SOLDOUT
88293,[경기 동두천] 놀자숲,STOP
88294,[경기]여주투어패스,STOP
88295,[제주] 노형수퍼마켙+서귀포잠수함,SALE
88296,[제주] 노형수퍼마켙+무민랜드,SALE
88297,[인천 중구] 파라다이스시티 씨메르 찜질스파권(8/16~31),STOP
88298,[제주] 세계자동차&피아노박물관+마라도&가파도정기여객선,SALE
88299,[제주] 세계자동차&피아노박물관+신화월드 테마파크,SALE
88300,[평창] 알펜시아 오션700 워터파크(8/15~12/16),SOLDOUT
88301,[강원 평창] 알펜시아 알파인코스터(8/21~10/30),STOP
88302,[라이브특가]★야놀자해 놀이위크★ 일산 아쿠아플라넷 입장권 특가 (~9/30),STOP
88303,[라이브특가]★야놀자해 놀이위크★ 아쿠아플라넷63 통합딜 특가 (~9/30)아쿠아플라넷63 통합딜 특가 (~9/30),STOP
88304,[라이브특가]★야놀자해 놀이위크★ 광교 아쿠아플라넷 입장권 특가 (~9/30),STOP
88305,[라이브특가]★야놀자해 놀이위크★ 아쿠아플라넷63 통합딜 (~9/30),STOP
88306,[제주] 제주민속촌+세계자동차&피아노박물관,SALE
88307,[라이브특가]★야놀자해 놀이위크★ 일산 아쿠아플라넷 입장권 (~9/30),STOP
88308,[제주] 세계자동차&피아노박물관+노형수퍼마켙,SALE
88309,[경북 포항] 포항바다 & 포항운하 낭만의 물길 SUP/페달보트/야간카약 대탐험,STOP
88310,[라이브특가]★야놀자해 놀이위크★제주 아쿠아플라넷 입장권 특가(~9/30),STOP
88311,[라이브특가]★야놀자해 놀이위크★제주 아쿠아플라넷 입장권 (~9/30),STOP
88312,[라이브특가]★야놀자해 놀이위크★ 광교 아쿠아플라넷 입장권 (~9/30),STOP
88313,[제주] 제주민속촌+스카이워터쇼,SALE
88314,[라이브특가]★야놀자해 놀이위크★ 아쿠아플라넷 여수 입장권&종합권 (~9/30),STOP
88315,[라이브특가] ★야놀자해 놀이위크★ 아쿠아플라넷 여수 입장권&종합권 특가(~9/30),STOP
88316,[제주] 제주민속촌+무민랜드,SALE
88317,[경북 경주] 뽀로로아쿠아빌리지 성수기 종일권,STOP
88318,[김해] 롯데워터파크 하이시즌 얼리버드 특가,STOP
88319,[경북 경주] 뽀로로아쿠아빌리지 성수기 2시간권,STOP
88320,[신세계 이마트] 신세계이마트 5만원 상품권 교환권,STOP
88321,[제주] 제주민속촌+목장카페 드르쿰다 카트&승마,SALE
88322,[얼리버드] [서울] 하리보 골드베렌 100주년 생일 기념전,STOP
88324,[강원 정선] 하이원리조트 부대시설,SALE
88325,[제주] 제주민속촌+불빛정원,SALE
88326,[인천 중구] 파라다이스시티 씨메르 아쿠아스파권,STOP
88327,[라이브특가] 고급자차포함 제주도 렌터카 3일,STOP
88328,[경북 문경] 짚라인 문경 1인 이용권,STOP
88329,[경기 평택] 브룩스 캣 카페 입장권,STOP
88330,[경기 용인] ★얼리버드★ 에버랜드 종일이용권 (9/1~10/31),STOP
88331,[제주패스] 제주전용 렌터카  특가 이용권,STOP
88332,[부산 해운대] 부산 요트투어 요트타자,SALE
88335,[천안] 오션어드벤처 하이시즌,STOP
88336,[남산] N서울타워 나이트워크,STOP
88337,[경기 용인] 캐리비안베이 골드1시즌/하이2시즌 오후권,STOP
88338,[부천] 웅진플레이도시 워터파크 하이시즌 입장권(8/24~31),STOP
88339,[경기 용인] 캐리비안베이 골드1시즌/하이2시즌 종일권,STOP
88340,[라이브 특가] 빠지 수상레저 통합이용권 특가★,STOP
88341,[야놀자라이브★] 싱가포르 항공권(3박5일/4박6일),STOP
88342,[야놀자라이브★] 싱가포르 자유여행(3박5일/4박6일),STOP
88343,[가평] 빠지 맛집 레저캠프 수상레저 특가,STOP
88344,[야놀자라이브★] 싱가포르 패키지(3박5일/4박6일),STOP
88442,[서울 서초] 앤서니 브라운의 원더랜드 뮤지엄전,STOP
88443,[김해] 김해 롯데워터파크 하이시즌 종일권,STOP
88444,[충남 부여] 부여 롯데 아쿠아가든(~10/31),STOP
88445,[일산/킨텍스] 2022 일산 일러스트코리아,STOP
88446,[태안] 2022 태안 가을꽃박람회,STOP
88447,[경기] 2022 일산 핸드아티코리아,STOP
88448,[경기 용인] 에버랜드 종일이용권 (9/1~10/31),STOP
88449,[제주] 포레스트갤러리 루나피크닉,STOP
88450,[강원] 삼척 오션플레이 하이2시즌 종일권,STOP
88451,[제주] 디지털테마파크 루나폴,STOP
88453,[제주] 카멜리아 힐,STOP
88454,[경기 시흥] 웨이브파크 스쿠버다이빙 (~10/31),STOP
88455,[부산] 롯데월드 어드벤처 부산 8월 식음 PKG,STOP
88456,[경기 광주] 스파라스파 이용권,STOP
88457,[경기 시흥] 아시아최초 서핑테마파크 웨이브파크(8/29~9/30),STOP
88458,[포천] 루지월드 비수기 입장권,STOP
88459,[남산] N서울타워 나이트워크 특가,STOP
88460,[서울/용산] 에바 알머슨 특별전 : Andando 수요아트살롱,STOP
88461,[용인] 짚라인 용인 이용권[1인],STOP
88462,[부산] 벡스코+문경 에코랄라 : 상상체험 키즈월드 특가,STOP
88463,[경주] 소노벨 경주 오션플레이 로우시즌 종일권,STOP
88464,"[서울] 오너와 함께하는 슈퍼카 체험 (아반떼,벨로스터,BMW,포르쉐,페라리,맥라렌,스포츠카)",STOP
88470,[용인] 에버랜드 종일이용권(방문날짜 지정) (9/1~9/30),STOP
88471,[서울] 아쿠아플라넷63 통합딜 특가 (~9/30),STOP
88472,[부산] 부산투어패스 부산여행 36시간 프리패스권 특가,STOP
88473,[광교] 아쿠아플라넷 입장권 특가,STOP
88474,[서울] 아쿠아플라넷63 입장권 특가 (~9/30),STOP
88475,[경북] 경북투어패스 통합권,SALE
88476,[광교] 아쿠아플라넷 입장권 특가,STOP
88477,[일산] 아쿠아플라넷 입장권 특가 (~9/30),STOP
88478,[이천] 테르메덴 풀앤스파 추계시즌(~11/30),STOP
88479,[서울 송파] 롯데월드 어드벤처 FLEX PKG,STOP
88480,[용인] 에버랜드 오후이용권(방문날짜 지정) (9/1~9/30),STOP
88482,[부산 해운대] 부산 요트투어 요트다,SALE
88483,[평창] 휘닉스 블루캐니언 워터파크 입장권,STOP
88484,[서울 잠실] 롯데월드 어드벤처 매직패스 프리미엄 PKG,STOP
88485,[서울 잠실] 롯데월드 어드벤처 좀비프리즌 PKG (유튜브 브랜디드 특가),STOP
88486,[여수] 라테라스 리조트 워터파크 입장권,STOP
88523,"[경기 용인] 에버랜드 화,수,목 종일권(방문날짜지정) (9/1~10/27)",STOP
88524,[경기 이천] 미란다 스파플러스 특가,STOP
88525,[경기 용인] 캐리비안베이 미들시즌 종일권 (8/29~9/18),STOP
88526,[경기 시흥] 웨이브파크 미오코스타존(08/29~09/12),STOP
88527,[가평] 쁘띠프랑스&이탈리아 마을 입장권 9월,STOP
88529,[경기 포천] 신북온천 스프링폴,STOP
88530,[제주] 코코몽에코파크,STOP
88531,[제주] 차귀도유람선,SALE
88532,[경북] 상주 국립낙동강생물자원관,SALE
88534,[평창] 용평리조트 워터파크 피크시즌 종일권 (~10/31),STOP
88535,[강원 속초] 설악워터피아 로우시즌 주간권,STOP
88536,[천안] 볼베어파크 스포츠 테마파크,SALE
88537,[강원 속초] 설악워터피아 로우시즌 나이트스파,SOLDOUT
88538,[경기 안성] 안성팜랜드 9월,SOLDOUT
88539,[기흥] 볼베어파크 스포츠 테마파크,SALE
88540,[부천] 볼베어파크 스포츠 테마파크,SALE
88541,[은평] 볼베어파크 스포츠 테마파크,SALE
88542,[제주] 포시즌해양레저 제트보트,SALE
88543,[서울] 코엑스아쿠아리움 입장권(9/1~),STOP
88544,[서울 잠실] 롯데월드 어드벤처 종합이용권 특가,STOP
88545,[서울 송파] 롯데월드 어드벤처 할로윈PASS,STOP
88546,[용인] 에버랜드 종일권+리뉴얼 판다월드 사전 관람권(9/2~9/8),STOP
88547,[경기 화성] 제부도 해상케이블카 서해랑(~9/30),STOP
88548,[부산] [상시] 라이언 홀리데이 인 부산 체험관 입장권,STOP
88549,[경기 용인] 하이브 패밀리테마파크,STOP
88550,[서울 영등포] 63 아쿠아플라넷+에릭요한슨 사진전 (~9/30),STOP
88551,[경기 가평] 가평의 액티비티 ATV 서바이벌,SALE
88552,[하남] 스몹 하남점 (09/01~10/31),STOP
88553,[경기 가평] 강촌 사륜바이크+서바이벌+펜션+무제한바베큐 올패키지,SALE
88554,[안성] 스포츠몬스터 안성점 (9/1~10/31),SOLDOUT
88555,[부산] 부산엑스더스카이,STOP
88638,[경북 경주] 뽀로로아쿠아빌리지 9월 2시간권,STOP
88639,[경북 경주] 뽀로로아쿠아빌리지 9월 종일권,STOP
88640,[일산] 아쿠아플라넷 입장권 (~9/30),STOP
88641,[경기 용인] 에버랜드 이용권,STOP
88642,[광교] 아쿠아플라넷 입장권 (~9/30),STOP
88643,[경기 용인] 에버랜드 이용권  (9/1~10/31),STOP
88644,[경기 용인] 에버랜드 이용권  (9/1~10/31),STOP
88645,[가평] 빠지 수상레저 통합이용권 특가★,STOP
88646,[고양] 원더래빗 입장권(~9/30),STOP
88647,[여수] 아쿠아플라넷 여수 입장권&종합권 9월,STOP
88648,[가평] 빠지 수상레저 통합이용권 특가★,STOP
88649,[여수] 아쿠아플라넷 여수 입장권&종합권 9월,STOP
